Raag Name,URL,Time,Aaroh,Avroh,S,r,R,g,G,m,M,P,d,D,n,N,Source_File,Swar,Jati,Thaat,Vadi - Samvadi,Vishranti Sthan,Mukhya Ang,Magnitude,Final_X,Final_Y,Final_Z
Sindhura,https://raagtime.com/ragas/sindhura,Monsoon,S - R - m - P - D - S',R' - N - S' - n - D - P - m - g - R - S,True,False,True,True,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,6.0,2.0
Sohoni,https://raagtime.com/ragas/sohoni,03-06,S - G - M - D - N - S',S' - N - D - M - D - G - M - G - r - S,True,True,False,False,True,False,True,False,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,6,1.0,4.0,1.0
Sorath,https://raagtime.com/ragas/sorath,06-09,"S - R, m - P - N, S","S' - R', n - D, m - P - D, m - R - 'N - S",True,False,True,False,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
Sourashtra Tank,https://raagtime.com/ragas/sourashtra-tank,06-09,"S - r, G - m, P - m, D - S'","S' - N - D - m, N - d - P, m - G - r - S",True,True,False,False,True,True,False,True,True,True,False,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,6.0,2.0
Tanki,https://raagtime.com/ragas/tanki,18-21,"S - r - G - P, d - P - N - S'","S' - N - d - P, M - G, P - G - r - S",True,True,False,False,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
Tilak Kamod,https://raagtime.com/ragas/tilak-kamod,18-21,S - R - G - S - R - m - P - N - S,S' - n - D - P - D - m - G - S - R - G - S,True,False,True,False,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,7.0,1.0
Tilang,https://raagtime.com/ragas/tilang,18-21,S - G - m - P - N - S',S' - n - P - m - G - S,True,False,False,False,True,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
"Todi, Anjani",https://raagtime.com/ragas/todi-anjani,09-12,S - R - m - P - n - d - N - S',S' - n - D - P - g - R - S,True,False,True,True,False,True,False,True,True,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,6.0,3.0
"Todi, Asa",https://raagtime.com/ragas/todi-asa,06-09,S - r - m - P - d - S',S' - n - d - m - r - g - r - S,True,True,False,True,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,3.0,4.0
"Todi, Bahaduri",https://raagtime.com/ragas/todi-bahaduri,06-09,"R - 'n - S  - R - g - (S)R - g, m - P - (N)d - S'","S' - r' - n - d - m - g - R, g - (S)R - g, r - S",True,True,True,True,False,True,False,True,True,False,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,5.0,4.0
"Todi, Bairagi",https://raagtime.com/ragas/todi-bairagi,06-09,S - r - g - P - n - S',S' - n - P - g - r - S,True,True,False,True,False,False,False,True,False,False,True,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,2.0,3.0
"Todi, Bhupali",https://raagtime.com/ragas/todi-bhupali,09-12,'d - S - r - g - P - d - S',S' - d - P - g - r - S,True,True,False,True,False,False,False,True,True,False,False,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,2.0,3.0
"Todi, Bilaskhani",https://raagtime.com/ragas/todi-bilaskhani,09-12,S - r - g - P - d - S',S' - r' - n - d - m - g - rgr - S,True,True,False,True,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,3.0,4.0
"Todi, Chhaya",https://raagtime.com/ragas/todi-chhaya,06-09,S - r - g - M - d - S',S' - d - M - g - r - S,True,True,False,True,False,False,True,False,True,False,False,False,raagtime_Raw_Data.csv,,,,,,,5,1.0,1.0,3.0
"Todi, Darbari",https://raagtime.com/ragas/todi-darbari,06-09,S - r - g - M - d - N - S',S' - n - d - P - M - P - d - n - d - P - M - g - r - g - r - S,True,True,False,True,False,False,True,True,True,False,True,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,3.0,4.0
"Todi, Gauri",https://raagtime.com/ragas/todi-gauri,06-09,"S - r, g - M - P - d - N - S'",S' - N - d - P - M - G - r - S,True,True,False,True,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,4.0,3.0
"Todi, Gujari",https://raagtime.com/ragas/todi-gujari,09-12,S - r - g - M - d - N - S',S' - N - d - M - g - r - S,True,True,False,True,False,False,True,False,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,6,1.0,2.0,3.0
"Todi, Hussaini",https://raagtime.com/ragas/todi-hussaini,06-09,"S - R - M - P - D, m - P - N - S'","S' - P - D - MP, g - R - S - 'N - S or R' - n - D - P, MPDP - g, Rg - SR - 'NS",True,True,True,True,False,True,True,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,10,1.0,6.0,3.0
"Todi, Jaiwanti",https://raagtime.com/ragas/todi-jaiwanti,06-09,S - r - m - P - D - n - S',S' - n - D - P - m - g - r - S,True,True,False,True,False,True,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,4.0,3.0
"Todi, Lachari",https://raagtime.com/ragas/todi-lachari,09-12,"S - R - G - (R)G - m, m - P - (n)d - (n)d - P - S'","S', r' - n - D, (n)d - P, m - P - (m)g - (m)g, R - g - m - S",True,True,True,True,True,True,False,True,True,True,True,False,raagtime_Raw_Data.csv,,,,,,,10,0.0,6.0,4.0
"Todi, Laxmi",https://raagtime.com/ragas/todi-laxmi,06-09,"S - 'n - 'P, S, S - R - G - m, m - g - P, (n)d - (n)d - (n) P, (n)d - (n)d - S'","S' - n - S' - r' - S', n - d - P - d - g, m - g - r - S",True,True,True,True,True,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,9,0.0,5.0,4.0
"Todi, Miyan Ki",https://raagtime.com/ragas/todi-miyan-ki,09-12,S - r - g - M - d - N - S',S' - N - d - P - M - g - r - S,True,True,False,True,False,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,3.0,3.0
"Todi, Saheli",https://raagtime.com/ragas/todi-saheli,09-12,S - r - g - P - d - S',r' - g' - r' - S' - d - n - d - P - g - r - g - r - S' - d - S,True,True,False,True,False,False,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,2.0,4.0
Triveni,https://raagtime.com/ragas/triveni,06-09,"S - r, r - S, S - r, G - P - G, P, d - P, S'","S' - N - d - P, P - G, r - r - S",True,True,False,False,True,False,False,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,4.0,2.0
Vachaspati,https://raagtime.com/ragas/vachaspati,21-24,'n - S - G - M - P - n - S',S' - n - D - P - M - G - R - S,True,False,True,False,True,False,True,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,7,1.0,5.0,1.0
"Varari, Kantal",https://raagtime.com/ragas/varari-kantal,21-24,"S - m - P, D - n - D, S'","S' - N, D - P, m - S",True,False,False,False,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
"Varari, Karank",https://raagtime.com/ragas/varari-karank,21-24,"S - R, m - P, n - S'","S' - n, D - n, P - m, G - R - S",True,False,True,False,True,True,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
"Varari, Salag",https://raagtime.com/ragas/varari-salag,09-12,"S - r - g - P, D - n - D - S'","S' - n - D - P, D - n - D - P, g - P, r - g - r - S",True,True,False,True,False,False,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,3.0,3.0
Vijay,https://raagtime.com/ragas/vijay,18-21,S - R - g - M - P - D - S',"S' - d - P - M, g - R - S",True,False,True,True,False,False,True,True,True,True,False,False,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
Viranch Mukhi,https://raagtime.com/ragas/viranch-mukhi,21-24,"S - m, G - P, M - m - g, P - N - S'","S' - N - P, M - m - G, P - G, P - R - S - m",True,False,True,True,True,True,True,True,False,False,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,6.0,1.0
Yaman,https://raagtime.com/ragas/yaman,18-21,N - R - G - M - D - N - S',S' - N - D - P - M - G - R - S,True,False,True,False,True,False,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,6.0,0.0
Zilaf,https://raagtime.com/ragas/zilaf,06-09,"S - R - g - m, P, d, n - S'","R' - S' - n - d, P, g - P - m - g - R - S",True,False,True,True,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,4.0,3.0
